STU_ID,GPA_HIGHSCHOOL,Prior_Hours,ReStartMajor,Gender,ReEthnicity,ReCounty,ReFirstMathCrs,FirstMathCrsGrade,UWFHour1stTerm,UWFGPA1stTerm,Drop1stYear
AA5A0E809E92DC2CF59D04B2C71248D35567EEAB,4.28,3,Biomedical Sciences,F,Others,ESCA,MAC1147,B,14,3.428571429,Retained
AA653D88A99F8B4ED3D1423C3010B4B695AE1F11,4.23,39,Biology,M,White,NFLA,NoAttempt,NoAttempt,14,3.85,Retained
AAB2B33805DEB4E42F199C44738981805A4B45FE,2.91,7,Mechanical Engineering,M,Hispanic,OKAL,MAC1147,D+,12,2.283333333,Retained
AAE390D5FD4F97027AC42A5451D391B61ABA9054,3.5,0,Cybersecurity,M,White,NFLA,MAC1105C,W,6,0,Dropped
AB6C5A7206E28CC6534145B61938B56D28B720C5,3.66,6,Mechanical Engineering,M,Two or More,ESCA,NoAttempt,NoAttempt,13,2.538461538,Retained
AB7023C392073C27D7F0A7547E727BE2B83D15C5,3.8,0,Mechanical Engineering,M,White,ESCA,NoAttempt,NoAttempt,3,0,Dropped
ABA790921C7E3043BFEFBA00A51D33539C8F57FF,4.38,28,Computer Engineering,M,White,ESCA,MAC2312,F,11,0.754545455,Retained
ABBDA6D868DA715946822FBE1204E31039B704C5,4.25,22,Biomedical Sciences,F,Asian,BAY,MAC1147,C+,12,2.683333333,Retained
ABD4D83791A6B2BE50E0E3657D61ABCCB9EBF83A,4.58,33,Mechanical Engineering,M,White,SANT,MAC2311,A,12,3.658333333,Retained
ABE013562F908C1E445C80FE7612C28D3C5EAA08,4.97,29,Biomedical Sciences,M,Hispanic,ESCA,NoAttempt,NoAttempt,15,3.2,Retained
ABE8F485ECAB074087B365F214AA561A99EC1D6F,3.77,3,Computer Science,M,Two or More,SANT,MAC1147,W,3,0,Dropped
ABEBAE09A89576EF65CF9F9AE1496E5D0D36DE22,3.31,1,Cybersecurity,F,Hispanic,OKAL,MAC1105C,W,4,1,Dropped
AD808F7363EAE6976081228BFD3235D26146AED8,4.32,29,Biomedical Sciences,F,White,SANT,Others,C+,15,2.78,Retained
AD8175B6E5280FA0ACC43A4F3283A11989194DE2,3.2,9,Cybersecurity,M,White,ESCA,MAC2311,C+,16,2.9,Retained
ADAE545EA100AD31E49E73CA125EB161B248F24A,4.78,12,Cybersecurity,M,White,HILL,MAC1147,NF,13,1.384615385,Retained
ADF1F9C07C1DE662F0DDD5884BCFC31A8DB91F2D,4.91,0,Cybersecurity,F,White,HILL,MAC1105C,B-,15,2.653333333,Retained
AE3200F6FE639A6DF2C473A41FFF5D7291537AE9,4.22,22,Cybersecurity,M,Others,SANT,MAC1147,A,13,3.930769231,Retained
AEC0E47394DD3DFE993C1478EA62DB328873459A,3.59,39,Biomedical Sciences,F,White,Others,MAC1147,W,9,1.333333333,Dropped
AF129EF62411000D6CBE4C70CA6EA89DA74F8070,4.05,0,Marine Biology,F,White,NFLA,MAC1147,B,14,2.928571429,Retained
AF1DE85F1C9C90020EAA37285FB0944D8F4D4B6A,4.34,23,Biomedical Sciences,M,White,SANT,MAC1147,A,16,3.625,Retained
AF350DF392CE606C74C9BE7D7CC71624D09301F5,3.15,10,Biomedical Sciences,F,Two or More,Others,MAC1105C,B,14,1.864285714,Retained
AF3627E5A23A4D241D7555F5F2E50DC440E1A646,4.59,48,Biomedical Sciences,F,White,SANT,MAC2311,B+,12,3.408333333,Retained
AF7052D77109FA256AD579955FDC3061F93B14EE,4.15,3,Computer Science,M,White,SANT,MAC1147,A,13,3.930769231,Retained
AFDAF8A8C59955CC0627E7D7B6D526E5E741B274,4.46,7,Environmental Management,F,White,ESCA,MAC1140,A-,15,3.88,Retained
B00473830E8E14C5FB56E603D3E0EAD8A153AFE7,3.21,0,Cybersecurity,M,Two or More,ESCA,MAC1105C,C,16,2.2625,Retained
B01EC3011850A6C1AF4475051119177C73059C84,4.47,39,Computer Science,M,White,BAY,MAC2312,A,16,3.86875,Retained
B055A95A4F0CCF7A23E323F928D51D9841C7CD58,3.97,24,Cybersecurity,M,White,SANT,MAC2311,D,13,2.707692308,Retained
B073C442459B302C605443D4A0763AB8271755DD,4.8,19,Physics,M,White,SANT,MAC2312,A,14,4,Retained
B13DA6A001688F85A8B49AFB095068651389B66C,4.22,0,Computer Science,M,Others,SANT,MAC1147,A,16,3.8125,Retained
B16EF326AD45F17D890B3E4211594AB6721246A7,3.89,29,Mathematics,M,White,SANT,MAC2312,A,16,4,Retained
B18B6A69498F27D718C6B5118B0CF3270C07CE95,4.2,14,Biomedical Sciences,F,Asian,ESCA,MAC1147,A,14,3.785714286,Retained
B1C17366EE2336FE32547307BB90A3EEBCED9ADE,4,12,Mechanical Engineering,M,White,ESCA,MAC1147,A,15,3.92,Retained
B1C89489CADE4ACA0FBA9B8AC7DF47490B32E2EA,3.6,19,Computer Engineering,M,White,ESCA,MAC2312,B,13,2.907692308,Retained
B1DA97552F954DE212F7869B571010FB470E5BCC,3.56,0,Software Design & Development,M,Hispanic,NFLA,NoAttempt,NoAttempt,12,3.1,Retained
B29114B6A0E7CB6665C49A2481EA5BCAAB597589,3.67,12,Marine Biology,M,White,NFLA,MAC1147,D+,15,1.673333333,Retained
B2A2C3C58FADC8D17E231EC5828F55D885743A5B,3.2,0,Biomedical Sciences,F,White,SANT,MAC1105,A,13,3.138461538,Retained
B2CB4A708165192440C51973DD08EB54C0060C1E,3.45,9,Mechanical Engineering,M,White,OKAL,MAC1147,F,8,1.2375,Retained
B33CEC6DBDEDBBD6727DF2C11326EBCA518825E4,4.01,7,Marine Biology,M,Hispanic,NFLA,NoAttempt,NoAttempt,16,3.31875,Retained
B3AC6BC5D2CC781D6F4A1CC30571826895152261,3.56,12,Information Technology,F,White,ESCA,MAC1140,B,12,3.175,Retained
B3BCC19F8DA7361E3B0CDCEDC4DFFF1D4F4FFDFE,4.6,28,Electrical Engineering,M,White,SANT,MAC2312,A-,15,3.18,Retained
B400ADE55363AF893E568D328B4C455F270356A5,3.03,0,Biomedical Sciences,M,White,SANT,MAC1147,W,14,2.007142857,Retained
B458F2081D3DD1F8BBA1A4223F43585AB357EE7A,3.5,10,Electrical Engineering,M,White,NFLA,MAC1147,B,10,3,Retained
B46134FF61F713080081CEBA3D22A0624920F299,3.52,20,Information Technology,M,White,SANT,NoAttempt,NoAttempt,12,2.1,Retained
B46612629A0DB30EE88914E667374D681845ED67,3.86,42,Computer Engineering,M,White,OKAL,MAC2311,B,15,3.626666667,Retained
B654CE55491C17CF334A333502D219FD2FAD98CE,3.21,7,Cybersecurity,F,African American,OKAL,MAC1105C,C,10,3.2,Retained
B661FC0A6C380AA0FF8C4AE9156F7A30227077B1,3.74,0,Mechanical Engineering,M,White,WALT,MAC1147,C-,13,1.676923077,Retained
B6B05F559FA270BC0C72D1BCE30DE171A60CF76D,3.85,31,Biomedical Sciences,M,White,ESCA,NoAttempt,NoAttempt,15,4,Retained
B70345CD8E1CD8607B44F195D08F7D4874A95DBF,3.41,8,Biomedical Sciences,M,White,ESCA,MAC1147,B,9,2.566666667,Retained
B71680900F499000CAC17D07B540533D28FB0FB2,5,70,Biomedical Sciences,F,White,ESCA,MAC2311,A,15,4,Retained
B7A2C0F33AB441C3E3FF3F71BFA471EB8C98D249,3.8,24,Biomedical Sciences,F,Hispanic,ESCA,MAC1147,D+,15,1.28,Retained
B7B93D737FDC8E30DE4DC1C512089FB00DC141C9,3.92,45,Marine Biology,M,White,WALT,MAC1147,B,12,2.741666667,Dropped
B7D30AF8D11A10C5D9BFDE63E125FD42B8868B53,3.655,0,Marine Biology,M,Two or More,Others,MAC1147,C+,14,1.742857143,Dropped
B8D5AD4DF1BEED27FF0812CB689A8C1D2FE3ABE5,4.47,30,Chemistry,F,White,ESCA,MAC2312,B,14,3.65,Retained
B925805BC7803EDCB18B3DE8125956A9B1A98354,4.21,0,Biochemistry,F,Hispanic,ESCA,MAC1147,A-,14,2.992857143,Retained
B948A961CB26C53BF07CD6576C6AE28FDFB7B2DB,3.23,10,Computer Engineering,M,Hispanic,SANT,MAC1147,B+,12,2.691666667,Retained
B9B0121E11C1DEF91ECDD8F884B4B13649EC192B,3.91,3,Computer Engineering,M,White,SANT,MAC1147,A-,17,3.823529412,Retained
B9B06DE2D5C820A6454D59DF35990488D2D430FE,3.5,13,Computer Science,M,White,ESCA,MAC1147,W,13,2.630769231,Retained
B9F30520B15DF0295CF6A2B37772216DAA1545EC,3.4,0,Biology,M,White,HILL,MAC1147,C-,11,2.1,Retained
BA04A931216B0AFC44C70638164E259F04A34735,3.58,12,Software Design & Development,M,White,BAY,MAC1147,NF,16,1.0125,Dropped
BA1C7963E914590A520715526A71CEED401C3CDD,4.12,84,Electrical Engineering,M,White,OKAL,NoAttempt,NoAttempt,12,3.341666667,Retained
BB3ABE270BCF34AB3B4169111005F814A2F939BB,4.9,55,Biomedical Sciences,F,White,ESCA,NoAttempt,NoAttempt,14,3.85,Retained
BB7B3036AE00E04A67AE48251693EB2EAEFE669F,2.9,8,Mechanical Engineering,M,Hispanic,NFLA,MAC1147,D,14,1.285714286,Dropped
BBDE0856C572358870402E5A996E5A4B35A11826,3.33,9,Cybersecurity,M,White,SANT,MAC1147,F,13,1.846153846,Retained
BC0A8D5C669130C3BBDDCDB27210BBD2B25C2E77,4.15,3,Computer Science,F,White,ESCA,MAC1147,C-,13,2.069230769,Retained
BC2872F881324A5B6B087E15AE1AB785F0963134,3.83,6,Biomedical Sciences,F,White,DUVA,MAC1105C,W,0,0,Dropped
BC8D1E4524DB45C1F7DD12A3C5E6641ED34769DA,3.48,31,Computer Science,M,White,SANT,MAC1105,C+,15,2.94,Retained
BCDF934F7E60642B19308150E620B8AA92DD0724,4.16,15,Mechanical Engineering,M,Two or More,ESCA,MAC1147,D,13,2.753846154,Retained
BCE85275CA39E9A8F33198980FF19343332FA172,3.37,6,Electrical Engineering,M,White,SANT,MAC2312,F,13,0,Retained
BCFD623F163E606FE4F1A977283E7C633E615B63,3.71,6,Environmental Management,F,White,NFLA,MAC1140,W,7,1.985714286,Retained
BD92D4357B49B2C3C7C68F78B2004D3865B8E95E,3.13,0,Electrical Engineering,M,White,ESCA,MAC1147,A-,13,3.284615385,Retained
BDA5888CDF4FD58F23B81DD27AF192928C2B707F,3.77,4,Computer Science,M,African American,ESCA,MAC2312,A,14,3.285714286,Retained
BDD5D961B8A12AA5387F12C551B5B2326BA9898C,3.17,13,Biomedical Sciences,F,White,WALT,MAC1147,F,14,1.357142857,Retained
BE0936AB95DBE0363585640E6A94DB7A0823601D,3.09,12,Biomedical Sciences,F,African American,ORAN,MAC1105C,F,15,1.193333333,Dropped
BE16DC1ED0F22D2C79036E15DF67EEB5C6DADFA9,4.29,60,Computer Science,M,White,SANT,NoAttempt,NoAttempt,16,3.325,Retained
BE189ED78BB0DF45EE4BF4D9CBD1C48C056BF9F6,4.57,15,Biochemistry,F,Hispanic,SANT,MAC2311,A,14,3.935714286,Retained
BE3EECD0FFD254F039C81BBD3F1AFB1BD579BB8D,3.56,21,Biochemistry,F,White,ESCA,MAC1147,A,12,3.083333333,Retained
BE67EB0E63F611DE11C52027BC91E20137DD04AD,3.09,6,Cybersecurity,F,White,SANT,MAC1147,F,13,0.461538462,Dropped
BE86824DC56D8340CFE61B832DB797A3CD87503B,4.3,67,Marine Biology,F,White,NFLA,NoAttempt,NoAttempt,15,4,Dropped
BE8B950C6FEC1E715FE1CD9A1CAE809CD944D171,3.1,0,Marine Biology,F,White,NFLA,MAC1105C,B,14,3.214285714,Retained
BF30D850DCFBB8B11D052E56BFFFF81BD40480DF,3,3,Chemistry,M,White,SANT,MAC1147,B,11,2.9,Dropped
BFFC0EE610E60ED7FFC383B1F605EDAA434E3F20,3.9,0,Biochemistry,M,White,ORAN,MAC1147,C-,12,1.741666667,Retained
C00E5A061DECBD1F39087B1128ED5F581B356E2B,3,0,Biology,F,White,SANT,MAC1105C,B,16,3.05625,Retained
C04E20E564756778A3EB84FB8552834730AAFD9C,4.62,62,Electrical Engineering,F,White,OKAL,MAC2311,A,12,3.9,Retained
C088A2AE41402DDB81F1CD83FF69932C482EE782,4.5,28,Computer Science,M,White,ESCA,MAC2312,A,14,3.85,Dropped
C0B24961153EAF2D8477B1AE359BEDCBFFABB16F,4.11,18,Mechanical Engineering,F,White,ESCA,MAC1147,B,14,2.721428571,Retained
C0DB8504F2397E74A4BAA5326BBB82A09B05D83B,3.78,18,Electrical Engineering,M,Two or More,OKAL,MAC1147,A,12,3.325,Retained
C18421932876AEA1516DBD13E820F2D02D39F55D,4.45,12,Biomedical Sciences,F,White,SANT,MAC1147,A-,12,3.141666667,Retained
C1F709A841045675D98F6A9D5F1A256E26B0E73A,3.63,25,Engineering,M,White,NFLA,MAC2311,B+,14,3.735714286,Retained
C2043AB7B5E8CBFB0AD2A5395AE839920661E74A,3.66,18,Electrical Engineering,F,White,Others,MAC1147,A,12,3.675,Retained
C22E3255DAA549550034AC5ECF206B79A19F4EA8,4.24,12,Cybersecurity,M,White,SANT,MAC2311,F,13,2.215384615,Retained
C245869DDFBAD4E7C8414DAAE183BFEF6826C837,4.18,11,Marine Biology,F,Hispanic,Others,MAC1147,F,15,1.553333333,Dropped
C2C5E896D593A1900B751500C7AB6F3A483A32E2,4.23,37,Biology,F,African American,ESCA,MAC1147,A,15,3.526666667,Retained
C2EDD0DC5AB985FAE632BE9FD87C24C49D268FC6,3.27,9,Cybersecurity,M,White,OKAL,MAC1147,D,13,0.769230769,Dropped
C335D2B1CA718E5574E733498066C52968B2D8B0,4.51,9,Natural Science,F,Hispanic,ESCA,MAC1105C,A,14,3.571428571,Retained
C33AE3920CA0FE70BF8C53FF196FC5463FA8C02D,3.13,0,Computer Science,M,White,SANT,MAC1147,C+,16,3.0125,Retained
C353CD807657931AC6D47D75A52E865BB5798B87,4.54,35,Electrical Engineering,M,White,SANT,MAC2312,D,12,2.233333333,Retained
C3AA4D9BBE698437A8651AAC4F273444BBDF877D,3.07,3,Marine Biology,F,White,NFLA,MAC1147,W,6,1.35,Retained
C41B8A0BB03F9AB8B7315995C449F8A236F47521,2.47,6,Mechanical Engineering,M,White,ESCA,MAC1147,W,9,2.1,Dropped
C53067239BB4A73A7798484220E90FDF56844C3A,4.07,48,Marine Biology,F,Hispanic,Others,MAC1147,C+,12,2.866666667,Retained
C54A7E453AF2F3C36F85F8C53D8A91E258635F77,2.75,4,Mechanical Engineering,M,White,ESCA,MAC1105C,F,14,0.285714286,Dropped
C5A55DAE135782EF7B88EB27A0F60892440A7416,4.08,60,Mechanical Engineering,M,White,ESCA,MAC2312,C-,14,3.278571429,Retained
C5C9123656949F7F91A3CD4936865785CB9E5F55,3.71,0,Mechanical Engineering,M,White,ESCA,MAC1105C,C,12,1.908333333,Retained
C6135BD549AEAC8D2ADD713D3825A8AE1E28D932,3.46,30,Electrical Engineering,M,White,NFLA,MAC1147,A,15,3.86,Retained
C62A867F130FB6440277C50045663EC7E8C64ADE,3.77,10,Marine Biology,F,African American,NFLA,MAC1105C,D+,14,1.528571429,Retained
C64ACE9D706672B6F909F4D98C9330D02396C758,4,3,Marine Biology,F,White,NFLA,MAC1147,A,14,3.571428571,Retained
C658BF53C185FFB2B98EF7CA1FE7834D3D0D16FF,3.36,27,Biomedical Sciences,F,Hispanic,OKAL,MAC1147,D+,12,1.416666667,Dropped
C6A446F5DA16F9754EA228D7D548041321058376,4.25,32,Biology,F,Hispanic,SANT,MAC1147,W,10,2.59,Retained
C6D81498A15C95DD36C70FF54256DB5BA7C426A2,4.18,62,Computer Engineering,M,Hispanic,SANT,NoAttempt,NoAttempt,12,3.066666667,Dropped
C6E94DF08C62444203918FEF665448894EE0ACB9,3.9,49,Mechanical Engineering,M,White,ESCA,Others,A-,15,3.66,Retained
C722183F964873339592889189ADBEE0247827E7,3.5,18,Mechanical Engineering,M,White,ESCA,MAC1147,B+,12,3.208333333,Retained
C73C9DB5EA0A90FAF21C75713E9E98EA4C9A0D27,4.18,60,Mechanical Engineering,M,White,NFLA,MAC2312,A,15,3.6,Retained
C7740BDEAEE3A318CE51E4980ED9CF0DC21A6A05,3.6,6,Software Engineering,M,White,OKAL,MAC1147,A,13,3.007692308,Retained
C78A554E4FEF1450E7C38AB4C47BC46048A62B97,3.93,62,Cybersecurity,M,White,SANT,MAC1147,A,13,3.076923077,Retained
C7951EB5D580A6184B8E35779542369E64FD1FE1,3.1,0,Mechanical Engineering,M,White,ESCA,MAC1147,C,14,2.5,Retained
C7E3B931C0C7A2334B378C0E1AAA28161CD9D718,4.16,6,Mechanical Engineering,M,White,SANT,MAC1147,A,14,3.421428571,Retained
C81ED0DFC8CE8FF9C8D3C0E4A6A5DEDB3237234C,3.54,0,Software Engineering,M,African American,ESCA,MAC1147,C-,13,2.046153846,Retained
C8402F2C8D908BB910E2C2DBAD507DF65FAC58D1,4.1,6,Cybersecurity,M,White,ESCA,MAC2311,B+,13,3.484615385,Retained
C85C3F1D056C9CC08F885958B2EC871581BE784C,4.38,39,Biomedical Sciences,M,White,Others,MAC1147,A,13,3.838461538,Retained
C8AB69548B800C42AD0227A4587F0A99BEBC661E,4.44,3,Cybersecurity,F,White,SANT,MAC1147,W,9,0,Dropped
C8F126DE45C08D927E962BDCDBAF94C28866C5F3,2.73,6,Cybersecurity,M,White,Others,MAC1147,W,12,1.6,Retained
C9CF86F06F7BA030A5F3B1C4CA891E377ABAF9EE,3.66,16,Cybersecurity,M,Two or More,SANT,MAC2311,W,10,2.92,Retained
C9F2F33DDEDDD536D328F9888D450A9DC048FCDE,4.53,11,Mechanical Engineering,M,White,ESCA,MAC2312,A-,15,3.72,Retained
C9FBC81ABF4CE3E4558896677C46C33F4E2E63CB,3.79,7,Marine Biology,F,White,SANT,MAC1147,F,15,0.866666667,Dropped
CA4CC1F725D8DEFB4E04086D849FED3DF8E5561F,3.2,0,Environmental Management,F,White,SANT,MAC1140,A,12,4,Dropped
CACD544D916ED86715DD305B2C08E88BB91E6A09,3.21,0,Biomedical Sciences,F,Two or More,OKAL,MAC1105C,W,10,2.12,Retained
CB2581CF7448C22222FFB11405E007C29581C84B,4.79,71,Environmental Management,F,White,OKAL,NoAttempt,NoAttempt,14,3.785714286,Retained
CB2642DE46ED63DFC6F4212CFCCAB04DE69D9EB7,3.52,0,Cybersecurity,M,Hispanic,ESCA,NoAttempt,NoAttempt,12,3.6,Retained
CB5C9437A83CFC5D10AFCF02EE588602C9BAF5E0,3.71,0,Marine Biology,M,White,SANT,MAC1105C,A-,14,2.492857143,Retained
CB622F6EE8825C2E3E2E1772393AE523766BC8CD,4,9,Natural Science,M,White,ESCA,MAC1147,W,10,2.86,Retained
CBE19996B059BD2E98CD031258C97299C07D1159,3.16,12,Computer Science,M,White,Others,MAC1147,B,13,3.553846154,Retained
CBFF95C35E19A61925C96BAA9BB13296538B60C3,3.67,0,Information Technology,M,Others,Others,NoAttempt,NoAttempt,13,3.307692308,Retained
CC3E9E702291839BBD40A98893E0E65E2FF88248,3.95,0,Biomedical Sciences,F,Two or More,SANT,MAC1147,B,14,3.414285714,Retained
CC89D14B51DB1879E6557A44B4F8F4DEF2D7AF26,4.1,73,Mechanical Engineering,M,White,OKAL,NoAttempt,NoAttempt,13,4,Retained
CCE2441C503DB42AC2063D50DE918336CA7ED7FD,3.87,0,Biomedical Sciences,F,Hispanic,Others,MAC1105C,A-,14,2.978571429,Retained
CCE65B3CC99E50CFE57D5B213B865261E41EB75A,4.23,68,Biomedical Sciences,F,White,Others,MAC2311,A,13,3.692307692,Retained
CCF48BA5922F5B162523B1A0B5447B2B2358A823,3.53,7,Electrical Engineering,M,White,ESCA,MAC1105C,C+,13,2.161538462,Retained
CD4BA8613C158CD3E4A67D7E7800EB4471CE5880,3.67,0,Marine Biology,M,White,HILL,MAC1105C,W,4,0,Dropped
CD6FA48DF8EE6E345E62E7198D6743921955AF19,3.9,3,Marine Biology,F,Two or More,OKAL,MAC1147,B-,7,1.542857143,Dropped
CDAF2A1D9A27259A9D9F2DB5428818CF012B2089,3.83,0,Software Design & Development,M,White,SANT,MAC1147,B-,16,3.43125,Retained
CDDD80AA4E209F00FA7DE3D74EA014CB1C2900D1,4.02,12,Biology,F,White,SANT,MAC1147,W,8,2.4875,Retained
CE5D6DD225EA4DF4F1921C251234BE0B734BDA4A,4.08,6,Chemistry,F,Others,SANT,MAC1147,A,14,3.935714286,Retained
CE6301F5347C9ED746A4396278ADE13CEED3FB04,3.15,12,Biomedical Sciences,F,White,SANT,NoAttempt,NoAttempt,10,2.23,Retained
CE8FB14E4EA5EB38E503F70E61166093B83296B5,4.465,44,Electrical Engineering,M,White,ESCA,Others,B+,15,3.073333333,Retained
CED1849F60D8EC50CB7FFC05133D4BECB34B4A98,3.86,6,Biomedical Sciences,F,White,SANT,MAC1105C,C+,14,2.885714286,Retained
CEDA31FD1BBE0B76C0DB41C7F373E941D811AF58,4.5,13,Biology,M,White,NFLA,MAC1105C,D+,14,2.085714286,Retained
CEF3092D8905CADB935E9A0566CCF42F21B6779C,3.68,57,Others,F,White,WALT,MAC1147,W,0,0,Dropped
CF7C327B054C43C10B4A949FFD14253E5685EB18,3.54,0,Cybersecurity,M,White,ESCA,MAC1105,C-,15,2.82,Dropped
CF903C9CDED2C2ED4657793D900FFCDD75F79DA2,3.4,0,Cybersecurity,F,White,NFLA,MAC1147,A,16,3.75625,Retained
CFD1D4BBA93184DA132956E921351E8E98CCCFC8,3.61,74,Biomedical Sciences,F,Two or More,OKAL,MAC1147,C+,15,2.326666667,Retained
D01B5AED913E6E2A9875E7505CE10515F57C8DC2,4.33,34,Biomedical Sciences,F,Not Reported,OKAL,MAC1147,A,12,3.75,Retained
D0423A6CD297D501228D2D05211E722699048358,2.81,4,Mechanical Engineering,M,White,DUVA,MAC1147,D+,12,1.4,Retained
D04FCABAAB63EB09EC36327C41DF6491122C6C8E,3.82,27,Biomedical Sciences,F,White,SANT,MAC1147,D,14,2.714285714,Dropped
D1FE93F8812DBF72C04EE61315B90C7C38CC0A2A,3.08,9,Electrical Engineering,M,White,ESCA,MAC1147,F,13,0.923076923,Dropped
D222E9C0FCCDCF57D0EDF01BA015F07929554A61,2.51,0,Biomedical Sciences,M,Hispanic,ESCA,MAC1105C,C+,14,1.657142857,Retained
D22B69B1A2D4D17B3614C5CD4ABD224A6F823F95,2.94,6,Marine Biology,M,African American,DUVA,MAC1147,W,8,1.1125,Retained
D22D90424A01371210ED5FE20F6E145B5D9FA8F8,3.61,0,Biology,F,White,ESCA,NoAttempt,NoAttempt,13,2.569230769,Dropped
D2FD02CFDCC07FC4F487883EC465580F5EA5CF1B,3.79,0,Biology,F,Two or More,OKAL,MAC1147,A-,15,3.093333333,Retained
D34E0D9CC4D44D20D1A3C398A1E76DAF3EA46EBC,3.78,16,Mechanical Engineering,M,White,SANT,MAC2311,A,17,3.717647059,Retained
D4068F21ACFE479863D750291483EC426831C792,3.19,12,Cybersecurity,M,Two or More,SANT,MAC1147,C,13,1.930769231,Retained
D425E95D2BCA6726440E8DCFB346B0446BE797A0,4.39,15,Marine Biology,F,White,ESCA,MAC2311,A,15,3.86,Retained
D4261A84A83274322E0EA07BC7EE43E89E041528,2.75,0,Marine Biology,M,White,NFLA,MAC1105C,C,14,2.214285714,Retained
D47E7D620EFE7294AF479EE9C6AECC594FA787D2,4.18,21,Electrical Engineering,M,Two or More,SANT,MAC1147,C,15,2.333333333,Dropped
D4988453B7D1DC837433CFFCB36F69B6F973C566,3.03,0,Biomedical Sciences,F,Hispanic,HILL,MAC1105C,B,14,2.435714286,Retained
D4B0E2F495276019A46C8043A6534B9F5A41DB35,3,3,Engineering,M,Hispanic,ESCA,MAC1147,B+,14,3.535714286,Retained
D4C057FBA915165311F51015155D11010B9B59DF,4.56,7,Biomedical Sciences,M,Hispanic,NFLA,MAC1105C,B,12,3.408333333,Retained
D4E7A18B24F744F601837727300E204E1BD1097C,4.13,68,Marine Biology,F,Two or More,OKAL,MAC2311,B+,14,3.521428571,Retained
D4F510F4628E0E0BE99E9FCB17519B2DA63AA757,4.22,19,Cybersecurity,M,White,SANT,MAC2311,F,13,1.776923077,Retained
D4F95BBF4E962BFBF4AF659674E6C57EA08573E0,3.44,48,Biology,M,White,OKAL,NoAttempt,NoAttempt,13,2.992307692,Retained
D53E8E90A492308A152F75A8809ED9549DFD8CF4,4.43,24,Biochemistry,F,White,OKAL,Others,A-,12,3.433333333,Retained
D5E06F4A20BCD6E31F1EF680BBBFA269FF3C287A,4.44,34,Biomedical Sciences,M,White,SANT,NoAttempt,NoAttempt,12,3.666666667,Retained
D676539284567AB4B8F910413BC3FF2B279E1CA8,4.51,74,Biomedical Sciences,F,Not Reported,SANT,NoAttempt,NoAttempt,15,3.106666667,Retained
D68201EDE2B26E20D21D441C254877FB7E5DA390,3.74,15,Cybersecurity,F,White,NFLA,MAC1147,A-,16,3.55,Dropped
D6C8ABA452EA53281D1DF1139B26A60EAC3A885C,2.83,0,Biomedical Sciences,F,Two or More,ESCA,MAC1105C,D+,13,2.146153846,Retained
D718F9D22E4CFC8227CB9E5728AD104AB7BC674F,2.8,7,Cybersecurity,M,White,SANT,MAC1105C,D,13,0.7,Dropped
D77D7A928C62B2C5BEA7F480FED021D3D8EF43D7,4.25,10,Cybersecurity,M,White,SANT,MAC2312,B,13,3.023076923,Retained
D79EC0B02C082B0C736544C99151082898549AE0,3.47,7,Computer Engineering,M,African American,ESCA,MAC1105C,B-,13,3.3,Retained
D81592BF923EEE479A51EB42CA7916BEE82EC7F1,4.29,13,Chemistry,M,White,ESCA,NoAttempt,NoAttempt,13,4,Retained
D8346BCB07D0B45AD13426D438EA47B1DFFA0553,4.23,19,Biomedical Sciences,M,White,SANT,MAC1147,A,13,3.384615385,Retained
D877C32D35B31DEFBA199CA00FB851091DDCDAC9,3.46,6,Cybersecurity,M,White,NFLA,MAC1147,B+,13,3.184615385,Retained
D88D24456A5355209594D41D16DBA8D7FEF6FA6B,3.67,0,Environmental Management,M,White,ESCA,MAC1105C,B+,14,3.428571429,Retained
D8B2C6CE587314A288341EC568AF87AC66ECA146,4.48,11,Electrical Engineering,M,White,SANT,MAC2312,A-,14,3.764285714,Retained
D8D028DFC60DF4C5CD44334A58D2FB931D483DCB,4.5,36,Biomedical Sciences,F,White,Others,NoAttempt,NoAttempt,14,3.507142857,Retained
D98C3F9A3D7B3C71C9DA867471124134259629C7,4.11,19,Marine Biology,F,White,NFLA,MAC1147,A-,14,3.478571429,Retained
D9BCEB0402DD2C1B891C13F0264921FCF17C567A,3.1,1,Chemistry,M,Two or More,ESCA,MAC1147,NF,14,0.235714286,Dropped
DA002CE5654AEC2856F7BBDC1957FB77451454C8,4.97,25,Mechanical Engineering,M,Asian,ESCA,MAC2312,A,14,3.635714286,Retained
DACAD17662AC606C7913F75F48A969640AA08AF9,4.03,12,Marine Biology,F,African American,PASC,MAC1105C,A,14,3.564285714,Retained
DB1EFBD47C468A2328F207A679EDCC2FEBBA2879,2.97,2,Biomedical Sciences,M,White,OKAL,MAC1147,W,5,0,Retained
DB6B218A39C3839141DF6BD631CB503B1851BCEA,4.25,22,Biomedical Sciences,F,Two or More,Others,MAC1147,A,15,3.66,Retained
DBC14D1BC72FF509A4A49F67F7A520D9EF06A45C,3.43,6,Cybersecurity,M,White,NFLA,MAC1147,C-,13,1.676923077,Dropped
DBCA2ECCAF3190FA44F68CC0F645E208458D506D,4.41,30,Others,F,White,WALT,MAC1147,B+,13,3.161538462,Retained
DBE8A63A17E17992D07375F7B25BDE59C78C44FE,4,16,Electrical Engineering,M,White,OKAL,MAC2311,A,16,4,Retained
