"","STU_ID","UWFGPA1stYear","Prior_Hours","StartMajor","Gender","Ethnicity","County","FirstMathCrs","FirstMathCrsGrade","UWFHour1stTerm","UWFGPA1stTerm","Drop1stYear"
"512","2867C2F679C3FE954305021947F41F6C698A94C0",3.58780487804878,18,"Biomedical Sciences","F","African American","ESCA","MAC2311","B+","14","3.43571428571429","Retained"
"513","28BF9187DCD6074CEA4F20A10AF533BB606FF683",3.65263157894737,3,"Biomedical Sciences","M","African American","ESCA","MAC1147","A","14","3.57857142857143","Retained"
"514","28CA9F31533022A38F5803B2971B6990C41768FC",1.6,24,"Mechanical Engineering","M","Two or More","SANT","MAC2311","F","12","1.6","Dropped"
"515","29FD8ABD03179FCA7494788A806D2A7D5930DD25",3.53235294117647,54,"Information Technology","M","White","ESCA","NoAttempt","NoAttempt","13","3.46923076923077","Retained"
"516","2AAB0564965116E63A5715E0285435B1F38F886C",0,6,"Cybersecurity","M","White","SANT","MAC1105C","W","3","0","Dropped"
"517","2AC5B509C78BA95C8CD48FE4FDC02CD834366B07",1.58636363636364,0,"Mechanical Engineering","M","White","SANT","MAC1147","C","9","2.54444444444444","Retained"
"518","2B2E94E3B6D8266A619F461E3D0DE033CFE93BE2",0,6,"Cybersecurity","M","White","SANT","MAC1147","NF","13","0","Retained"
"519","2B7F9115FFEAAD1A456AB07B7ECF785ADFB94CF4",2.89166666666667,0,"Biomedical Sciences","F","White","SANT","MAC1147","W","8","2.2625","Retained"
"520","2B9FB5FE5FEDD867A481C9B5AD09927FCF16477C",3.32258064516129,43,"Electrical Engineering","M","White","SANT","MAC2311","B+","14","3.21428571428571","Retained"
"521","2E12ECC3B90860855AB5A68D963C297BE5F0CE2D",3.31714285714286,31,"Biology","F","White","SANT","MAC1147","C","15","2.80666666666667","Retained"
"522","2E8535866C837F439BD6D87CE82B8F8B11E78851",2.73823529411765,3,"Electrical Engineering","M","Two or More","LEON","MAC1147","B","14","3.2","Retained"
"523","2EA864CC2771587A524E5F6FADCB9EEC1E8B3CD0",2.95806451612903,0,"Biology","F","White","VOLU","MAC1147","A-","15","2.74","Retained"
"524","2EDFCFD77B7800FB44526AAE1C4460FB4422BF16",3.02068965517241,9,"Biomedical Sciences","F","White","ESCA","MAC1140","A-","14","3.51428571428571","Retained"
"525","2FE34A0FEE3B5AA5589F40070944974CF087FAE3",3.70869565217391,19,"Biology","F","Hispanic","OKAL","NoAttempt","NoAttempt","12","3.75","Retained"
"526","301310F9601B9FDAECBE31F913A5CFC3E3C51220",2.81515151515152,0,"Biomedical Sciences","M","Non-Resident Alien","HILL","NoAttempt","NoAttempt","15","3.64666666666667","Retained"
"527","304F7E29BF6AE8F73CA1719CAE5F2F190FA1F433",3.61538461538462,12,"Computer Science","M","White","ESCA","MAC1147","A","13","3.93076923076923","Retained"
"528","306DC8AB7EFDAA1517318F13EB42724F97437430",3.88235294117647,98,"Computer Engineering","M","White","OKAL","NoAttempt","NoAttempt","13","3.85384615384615","Retained"
"529","30A8F714822F32AB8D46C492AE85E991191C2481",3.39090909090909,30,"Biomedical Sciences","M","White","OKAL","MAC1147","B","15","3.33333333333333","Retained"
"530","3118D932C73A5613F3A6C9E2037B66A0B3F257D5",2.68846153846154,0,"Chemistry","M","Asian","ESCA","MAC1147","D","14","1.85714285714286","Retained"
"531","314B11EC203DB7AA6A3F1A30DAC4741D9A9F30BB",2.5,0,"Biomedical Sciences","M","White","OKAL","MAC1147","C+","14","2.65","Retained"
"532","324C2CF259225353811E4A9B65F126B1DEC2D43C",2.77142857142857,71,"Computer Science","M","White","OKAL","NoAttempt","NoAttempt","9","2.23333333333333","Retained"
"533","33359B99ECEC9D0C55EC07585F3B711C5D63A7AD",3.04666666666667,6,"Marine Biology","F","White","OKAL","MAC2311","B+","12","2.91666666666667","Retained"
"534","3377DD912B877ABB0F3E2026ED9639B9D69E47FC",3.01818181818182,12,"Biomedical Sciences","F","African American","PASC","MAC1147","D+","15","2.00666666666667","Retained"
"535","3409375F45D69AD7A02C26E83609FE855D18CF39",2.3375,9,"Biology","F","White","MARI","MAC1147","C+","15","2.21333333333333","Retained"
"536","341662FA9A45B91D4D100A15DAB9EBC0D8F637B8",2.89310344827586,0,"Marine Biology","F","White","NFLA","MAC1105C","A","13","2.84615384615385","Retained"
"537","34A318890053858B70081EBCDC6B66F00434874E",3.96538461538462,61,"Computer Science","M","Hispanic","ESCA","MAC1147","A","13","3.93076923076923","Retained"
"538","34D01C1613B100CFBB332D2FF6F3F19D59E4E40C",0,0,"Marine Biology","M","African American","OKAL","MAC1147","W","0","NoAttempt","Dropped"
"539","34EF04666A678B45FDBBFD0339906F2BCB9365D2",3.115625,12,"Computer Engineering","M","Hispanic","MONR","MAC1147","A","15","3.46","Retained"
"540","35B5D8318549CE86AE32C77781F4D3E360991581",2.76470588235294,33,"Biomedical Sciences","F","White","ESCA","MAC1147","W","12","3.725","Retained"
"541","35D6B1137E013058F34DB546F70B5861EE2F64DF",3.18125,0,"Biology","M","White","SANT","MAC1147","B-","14","2.90714285714286","Retained"
"542","35E7752752DE0F4B3C0AF1314C41CB5E9871D18A",2.76923076923077,3,"Computer Engineering","M","White","SANT","MAC1147","B","13","2.76923076923077","Retained"
"543","377020862F507D237AAE485E531F9C099DAC5F06",2.3952380952381,12,"Marine Biology","F","Hispanic","SANT","MAC1105C","C+","15","1.55333333333333","Retained"
"544","3793D7FE34675D1FDBBFE21D3976296BA8EE673A",3.41538461538462,33,"Biomedical Sciences","F","Hispanic","OSCE","NoAttempt","NoAttempt","14","3.22142857142857","Retained"
"545","389F10CFE172D3FC4D63742A8676B3748EDC6143",3.36666666666667,61,"Biomedical Sciences","F","African American","OKAL","MAC1147","B-","12","3.31666666666667","Retained"
"546","3954AD33B0218108025D71696509C22C0B0C2F95",3.66944444444444,0,"Biomedical Sciences","F","Two or More","ESCA","MAC1147","A","14","3.65","Retained"
"547","398153DE4F2495C9C471E7D70A55C80A3378BF78",3.70666666666667,13,"Biology","F","African American","SANT","MAC1147","A-","14","3.65","Retained"
"548","39BBAD23C13B57C99199BE2FEE6312D673C84975",3.36923076923077,0,"Computer Engineering","M","White","HILL","MAC1147","B+","15","3.23333333333333","Retained"
"549","3A006F20821DC4D2CDE5279A65AFB7310B026883",3.2,10,"Mechanical Engineering","F","White","NFLA","MAC1105C","B+","10","2.52","Retained"
"550","3AA31FD27BE2BBDFDB116D4C3B43941A5FE43E86",2.72413793103448,0,"Biomedical Sciences","F","White","ALAC","MAC1147","W","10","3.1","Retained"
"551","3B79EA901CB79BCE072EC79B93A68A9E7282C569",3.49615384615385,23.3,"Biomedical Sciences","F","Hispanic","NFLA","MAC1147","A-","12","3.18333333333333","Retained"
"552","3C19EA17D6AD1F0D27FAFE8B806487D7EC3D3206",2.8969696969697,3,"Marine Biology","F","White","NFLA","MAC1147","B","15","3.12666666666667","Retained"
"553","3C23A2C78FBF2D30C69F724D08CB2FCC03DB8C41",2.59714285714286,0,"Software Engineering","M","White","ESCA","MAC2311","W","9","2.23333333333333","Retained"
"554","3C476E32DF59070116323FC55B9252055DAFB67E",3.755,6,"Biology","F","Hispanic","PASC","MAC1105C","A","14","3.8","Dropped"
"555","3C7EEC4288DE1BD19BD2B3C75F1A76DF4E0C81DE",3.65454545454545,28,"Biomedical Sciences","M","African American","DUVA","NoAttempt","NoAttempt","12","4","Retained"
"556","3D5B8D4E44B9E920D29A1D3B55917154EAA501C1",2.62727272727273,60,"Biology","M","White","WALT","MAC1114","C","11","1.81818181818182","Retained"
"557","3DCD84C03DD7D539CAE69CACAB001A829E6221B9",2.52,20,"Biomedical Sciences","M","White","SANT","MAC1147","W","8","2.3","Retained"
"558","3F27CAFC17E3F3DDFE831D10B1C90B147894CF2F",3.925,60,"Engineering","M","Two or More","ESCA","MAC2313","A","12","3.925","Dropped"
"559","3F58701A3015104AC53E73C6AD97DFB7214ECE47",0,3,"Cybersecurity","M","White","SUMT","MAC1147","B+","13","3.32307692307692","Dropped"
"560","40109E6D766832335E9B7CFB71CB53AD8EF0E6C3",3.32962962962963,27,"Biomedical Sciences","F","White","NFLA","MAC1147","B","12","3.24166666666667","Retained"
"561","409C5B2088EE21E553B2647306823459069FCF92",2.5,0,"Cybersecurity","M","Asian","NFLA","MAC1147","D","15","2.14","Retained"
"562","4273248CB5DDA2D135F2B307523BDAC640524E15",2,10,"Computer Science","M","White","LEON","MAC1147","C","13","1.53846153846154","Dropped"
"563","43C915476E79CEBD8D519253AA876F5D64238F7A",3.42380952380952,6,"Biomedical Sciences","F","African American","ESCA","MAC1105C","A","14","3.42142857142857","Retained"
"564","43D5A0941B957BECDFEA13E4A53883B9DAD97811",2.94583333333333,18,"Mechanical Engineering","M","White","OKAL","MAC2311","D","12","2.475","Retained"
"565","44707E404A56A770F96EC946415F1F64618E5CF5",0,0,"Marine Biology","M","White","NFLA","MAC1147","W","0","NoAttempt","Dropped"
"566","451B973917D2D4DAAACB9A4BA8E08D8099D9B3D1",4,0,"Biomedical Sciences","F","Hispanic","ESCA","MAC1147","A","15","4","Retained"
"567","45CB64EE1F2A52159F6B0D4AA85265E2E9D89DFE",3.71515151515151,81,"Biology","F","White","OKAL","NoAttempt","NoAttempt","14","3.93571428571429","Retained"
"568","45D174A32741C33F022832181E0057313EB61958",3.06923076923077,3,"Cybersecurity","M","Two or More","HILL","MAC1147","B","13","3.3","Retained"
"569","479E08E2456119A907E27E2DA8CEA0D45F22ADE0",2.77083333333333,62,"Biomedical Sciences","F","White","SANT","NoAttempt","NoAttempt","13","2.78461538461538","Retained"
"570","48515627B11961EB113FD1CAF467F2943B22B3A6",3.503125,3,"Computer Engineering","F","Asian","ESCA","MAC1147","A","16","3.625","Retained"
"571","48BD28E69E12A104AC9A80C19D322C64889BA27A",3.20909090909091,6,"Biomedical Sciences","F","White","ESCA","MAC1140","B+","14","2.99285714285714","Retained"
"572","48FFE4A5FD8560B625DB8020D5B7C52E26D36DF2",3.4325,39,"Biomedical Sciences","F","Hispanic","OSCE","NoAttempt","NoAttempt","13","3.62307692307692","Retained"
"573","49631F6F8AEB8A26C30143CB7E3E942A3A247BB7",0,0,"Marine Biology","M","White","OKAL","MAC1105C","W","4","0","Dropped"
"574","4A2704EF379268243732EC7EF928F53E10F9014D",3.16785714285714,43,"Mechanical Engineering","M","Two or More","ALAC","MAC2312","C","13","3.1","Retained"
"575","4A9284462068AE65DE90891120D4CC800D55B41D",3.75945945945946,3,"Biomedical Sciences","F","Asian","ESCA","MAC1147","A","14","4","Retained"
"576","4AC0D692513940FDCE83AC17A65AA06FF53CA96F",0,13,"Marine Biology","M","American Indian/Alaskan Native","NFLA","MAC1147","W","0","NoAttempt","Dropped"
"577","4AFF3D6B01517B152CB143CC923CC80F6C3BD725",1.47222222222222,1,"Information Technology","M","Hispanic","OKAL","MAC1147","D","11","0.663636363636364","Dropped"
"578","4B34D11444F6B6F7CBE4CCEE4E69314102CC4683",1.43333333333333,6,"Mechanical Engineering","M","White","SANT","MAC1147","F","16","0.80625","Dropped"
"579","4BA25D1A9E04F4D41935204666D3BE70CA977523",3.05833333333333,12,"Mechanical Engineering","M","Hispanic","ESCA","NoAttempt","NoAttempt","15","2.4","Retained"
"580","4C0BBDF2BB2DD863BBB444BA20DF704A25A39EEA",3.12857142857143,7,"Biology","M","White","BROW","NoAttempt","NoAttempt","0","NoAttempt","Dropped"
"581","4CA104499A80979F504895C5B6187AFA7B903A53",2.30454545454545,60,"Electrical Engineering","M","White","ESCA","MAC2311","C","11","2.53636363636364","Retained"
"582","4D12C3F78C79BDA662CD3E59E38EAFA82ED81DF8",2.87878787878788,24,"Biology","F","Two or More","SANT","MAC1114","C-","14","2.8","Retained"
"583","4E434390540ED29A417191CDCBE303B2026E44F4",1.96190476190476,64,"Natural Science","F","White","OKAL","MAC1147","D+","15","2.14666666666667","Retained"
"584","4E6018948EE1F65D4191308D658DC2B84B93DEEB",3.17407407407407,37,"Mechanical Engineering","M","White","POLK","MAC1147","A","14","3.63571428571429","Retained"
"585","4F1FF13A5211D92DBB9BCE788595FCF53EECA618",0.17,49,"Computer Science","M","White","SANT","NoAttempt","NoAttempt","13","0.130769230769231","Dropped"
"586","508727F95CBF95286AE499B39DCCDD032FDCC83F",2.84814814814815,7,"Computer Engineering","M","Two or More","ESCA","MAC2312","C","12","2.575","Retained"
"587","50B90E734C4934658E2C6FCE374CAB4184E34785",3.94074074074074,20,"Mechanical Engineering","M","White","OKAL","MAC1147","A","13","3.94615384615385","Retained"
"588","517A57F8618F4A6A832D29147C35C690B3708A85",2.715625,9,"Computer Science","F","White","SANT","MAC1147","A-","13","3.07692307692308","Retained"
"589","51B58B83E83F1A919DB95793A7FC268A2E2D0BD8",3.29166666666667,21,"Biomedical Sciences","M","Two or More","OKAL","MAC2311","C+","12","3.025","Retained"
"590","53225104837758145A036A4BD33CAFE56561ACC2",3.00862068965517,26,"Biomedical Sciences","M","White","ESCA","MAC2311","B","14","2.57142857142857","Retained"
"591","53F81FB1687CBE0549CD54DB02A9FE2123568608",2.57142857142857,40,"Biomedical Sciences","F","White","CLAY","MAC1147","F","14","1.28571428571429","Dropped"
"592","553EB4A25E82704A382623435068B9DA05973E0E",3.40333333333333,22,"Mechanical Engineering","M","White","OKAL","MAC2313","C+","14","2.93571428571429","Dropped"
"593","556FB970403B057682DDE44A2D4294FEC8FF8EAE",3.62857142857143,9,"Computer Science","F","Asian","SANT","NoAttempt","NoAttempt","15","3.74","Retained"
"594","572C1F436B5CBFBA135883D50F2830F42989DBA8",3.20344827586207,18,"Computer Science","M","White","SANT","MAC1147","B","13","3.62307692307692","Retained"
"595","580583B630A6AB86B95D21523D7AB6EF013A3AFA",2.76086956521739,9,"Computer Science","M","White","NFLA","MAC1147","B+","14","3.03571428571429","Retained"
"596","582467ACD68DA421C8EC261A34AABDE83F432192",2.8,88,"Biochemistry","M","White","OKAL","NoAttempt","NoAttempt","14","2.68571428571429","Retained"
"597","591EA12E6B9472CB0E2D722A8FC1D0452381446F",3.58484848484848,9,"Cybersecurity","F","White","PINE","MAC1147","A","13","4","Retained"
"598","59376E7960D5C516722EF76D3192B64A6241352A",3.06764705882353,4,"Cybersecurity","F","White","SANT","NoAttempt","NoAttempt","12","3.025","Retained"
"599","59758B0D31A474DFACE9A7D3DEC8CA21EA48AA6C",3.83428571428571,46,"Biomedical Sciences","F","White","HILL","MAC2311","B+","15","3.67333333333333","Retained"
"600","59D120D09A0B0E5682DADFF058EC0100457AB501",3.2,0,"Marine Biology","M","White","ESCA","MAC1105C","B","15","3","Retained"
"601","5A554D806F6DCA2C1B2E6E69531352F067F3AD2C",3.73658536585366,0,"Mechanical Engineering","M","Two or More","ESCA","MAC1147","A","15","3.8","Retained"
"602","5CD0B34D3C429A2356DC53500B02629E5D990A0A",2.2625,56,"Marine Biology","M","White","DUVA","MAC2311","W","8","2.2625","Dropped"
"603","5CFF2DDE00E7663C06BA2B923FA1F80EA31E91C9",3.43055555555556,10,"Mechanical Engineering","M","White","OKAL","MAC1147","B","14","3.43571428571429","Retained"
"604","5D628C946BF0C1FCDEBCF96B6886F8B176BB7A4A",2.75416666666667,42,"Biomedical Sciences","F","White","SANT","MAC1140","B-","14","2.85714285714286","Retained"
"605","5D6EFB1C75A6C4D66A244C601EC370D350F17DB5",2.91481481481481,9,"Information Technology","F","White","ESCA","MAC1147","C","15","3.12666666666667","Dropped"
"606","5E4876A93C819DD6CA43CEBA40EC1E5283930CFD",3.78571428571429,16,"Biomedical Sciences","F","White","BREV","MAC1147","A","14","3.78571428571429","Dropped"
"607","5F1ED06052770084783983ABA6492F153DDB66BD",3.18461538461538,13,"Biomedical Sciences","M","White","BAY","MAC1105","B","13","2.53076923076923","Retained"
"608","601EF21D4DC60CFACB3564E8218801F92D046465",2.56764705882353,14,"Mechanical Engineering","F","White","SANT","MAC1147","A-","14","3.27142857142857","Retained"
"609","603BDAACF1ECE9D3FAE881E3AC97FAE854386A92",3.725,12,"Biomedical Sciences","F","White","SANT","MAC1147","A","12","4","Retained"
"610","610460D01E65D4B9944E6CE73FD3EB002AE891AC",2.88636363636364,7,"Cybersecurity","M","White","ESCA","MAC2312","F","13","2.16923076923077","Dropped"
"611","618A5E2547CB96DB36F594664BA3995B1C93E1E7",3.03214285714286,61,"Mathematics","F","Two or More","PASC","MAC1147","B+","13","3.16153846153846","Retained"
"612","61D072D26AA0ADE815F51F6D73EB60263C4AD872",4,63,"Physics","M","Asian","ESCA","NoAttempt","NoAttempt","14","4","Retained"
"613","61FA5EAD610D149D5642259FD184D3278068C45B",3.07586206896552,0,"Biology","F","White","NFLA","MAC1147","C+","14","2.7","Retained"
"614","627AE752AAEE3FA83DF61424F2660E949E12787C",2.71212121212121,0,"Natural Science","F","White","OKAL","MAC1147","C","14","2.55714285714286","Retained"
"615","6332DECD7EFAF18703D794C8CF8F7D73CF61E7BF",2,12,"Computer Engineering","M","White","SANT","MAC1147","F","8","1","Dropped"
"616","65371AC2142F4B552824D1145E62BAAEE6328D79",0,13,"Biology","M","White","PALM","MAC1147","W","10","1.18","Dropped"
"617","65C3EF7246B7761FC9A8B055D3564DCF1454BB3A",3.36666666666667,9,"Natural Science","F","White","SANT","MAC1147","A","12","3.675","Retained"
"618","661E429F4823BBE6273B129C74A21E483E0AF971",2.6625,3,"Biology","F","White","SANT","MAC1147","D","12","2.10833333333333","Dropped"
"619","66FE4B0256AA5C3912DE0DE306E58CDFAC341508",3.88888888888889,40,"Environmental Management","F","White","ORAN","MAC1140","A","14","4","Retained"
"620","674B434FB2323DD7BEA4132A3E67D55FB1F094B6",3.80571428571429,0,"Marine Biology","M","White","SANT","MAC1105C","A","15","3.68666666666667","Retained"
"621","67AFE62D882E6FF20A49BD207541D72B979C5BA6",2.84878048780488,10,"Cybersecurity","M","White","ESCA","NoAttempt","NoAttempt","15","3.34","Retained"
"622","687F2481D8C1AEF82061EF5F54983581668AFF69",3.425,24,"Marine Biology","F","White","CLAY","NoAttempt","NoAttempt","14","3.56428571428571","Retained"
"623","6B0D814D82E198F90A1C5CC63428216C2A8F4B59",3.69428571428571,13,"Chemistry","F","White","ESCA","MAC2312","C","14","3.42857142857143","Retained"
"624","6B392EEFEAA0A58FA304924969CA9469E296CBEE",1.28571428571429,9,"Biochemistry","M","Two or More","DUVA","MAC1147","F","14","1.28571428571429","Dropped"
"625","6BC2A37E9E8C64A756E8702B7FC02B043B5631AF",1.87142857142857,21,"Marine Biology","F","White","SANT","NoAttempt","NoAttempt","14","1.87142857142857","Dropped"
"626","6C200D0DDA7028F0B87E2DC2522216865C61F8F0",3.22592592592593,14,"Chemistry","M","White","OKAL","MAC1147","B-","14","2.80714285714286","Retained"
"627","6D7AD33631620D6AB6EF0516E3F631F61EEFD9D6",3.33333333333333,9,"Biomedical Sciences","M","White","SANT","MAC1147","A-","12","3.35","Retained"
"628","6DF7CA296B39E8F3158F675C8BC2DDD56FEC90AE",0,0,"Mechanical Engineering","M","White","ESCA","MAC1147","W","3","0","Dropped"
"629","6EE6B17FA0687E09B7D9237022A7C72EFCB4F5AA",2.56304347826087,37,"Cybersecurity","M","White","ESCA","MAC1147","W","9","1.66666666666667","Dropped"
"630","6FD6A7A966C344720AABE4CA27B2B47F821A1283",3.06666666666667,15,"Electrical Engineering","M","White","ESCA","MAC1147","B","15","2.81333333333333","Retained"
"631","712326EB3A2C33B8F6528775D41593459D4D9277",1.48461538461538,3,"Computer Science","M","White","SANT","MAC1147","C-","13","1.97692307692308","Retained"
"632","72082B3F464C0F766A857F1F2230910E5A528E51",3.4390243902439,55,"Biochemistry","F","Hispanic","ESCA","MAC2313","A","13","3.24615384615385","Retained"
"633","722B57F7341E6E34ED2BF06D9A1A99CF4F2DFC6B",2.10357142857143,9,"Biology","F","White","SANT","MAC1105C","C-","11","1.06363636363636","Retained"
"634","72C49C14803D8F866A069C510CB19AFCF47D70D7",0.484615384615385,4,"Information Technology","M","White","ESCA","NoAttempt","NoAttempt","13","0.484615384615385","Dropped"
"635","73ABF6FFBD0EAB112886FB67F3BC2E0E97044B0C",2.4030303030303,3,"Cybersecurity","M","Two or More","OKAL","MAC1147","B","15","2.35333333333333","Retained"
"636","73BBC36F0466BF5EB99D4A6CC7AEE8AA5D9BD216",2.612,10,"Biomedical Sciences","F","White","ESCA","NoAttempt","NoAttempt","13","2.23076923076923","Retained"
"637","74BE36BFCCE7C8D940F8EB08D0799C412B33E844",2.896,6,"Mechanical Engineering","M","African American","ST J","MAC1105C","A","13","2.68461538461538","Retained"
"638","752D4E2178E612AA429CCFC7472248946E447525",2.79285714285714,44,"Mechanical Engineering","M","White","OKAL","MAC1114","B-","14","2.79285714285714","Dropped"
"639","7541AED7122778DCA5443F4270D69DEF93DBB6D3",2.87714285714286,6,"Cybersecurity","M","American Indian/Alaskan Native","ESCA","MAC1147","A-","16","2.5375","Retained"
"640","75CBD080D660D92C626C296E1FABF6D23FDE23F9",3.22222222222222,6,"Chemistry","M","White","ESCA","MAC2311","C+","14","3.15","Retained"
"641","75FAA0B1FC9734161D34BD12C9D0DA6FF59BEE6D",3.83888888888889,24,"Biochemistry","M","White","SANT","MAC2311","B","15","3.67333333333333","Retained"
"642","781C8639BFE6A7A546A56227AA20C56EE9766AFD",2.3952380952381,7,"Computer Engineering","M","White","DUVA","MAC1147","F","14","0","Retained"
"643","78BAE479F99B043414957CD530EBCCBC9A3273AB",2.23181818181818,0,"Computer Science","M","African American","NFLA","MAC1105C","C","13","1.93076923076923","Retained"
"644","78C142BAA1C75E2C47970C63A37E40B98762DF0C",0.85,0,"Cybersecurity","M","White","SANT","MAC1147","W","3","1.7","Retained"
"645","790F6C911E51CC9FDEA390D999C200E2818401A0",1.96842105263158,0,"Cybersecurity","F","Hispanic","OKAL","MAC1147","C-","13","1.88461538461538","Retained"
"646","79CA91024488C286FCB1595BFC165A2D77FB1370",2.75862068965517,36,"Cybersecurity","M","American Indian/Alaskan Native","NFLA","MAC2311","C+","16","3.25625","Retained"
"647","79ED2E387D2319EEA1FC03E09898A8DF6A863FCA",2.68181818181818,0,"Computer Science","M","White","OKAL","MAC1105C","D","10","2.29","Retained"
"648","7A0DB322ED14C5F5CF32437B93A6C35E4474810A",3.125,0,"Marine Biology","F","White","NFLA","MAC1105C","B+","8","3.5375","Retained"
"649","7A9D4F2038CF87A699A1BFA9D1CF44DCF5A2AE71",3.16296296296296,10,"Marine Biology","F","White","NFLA","MAC1147","A-","12","3.15","Retained"
"650","7AB3CD0AB33A1CDB4F332C3C144639D8AACFD9AB",3.97,58,"Biomedical Sciences","M","White","ESCA","NoAttempt","NoAttempt","15","3.94","Retained"
"651","7B08011C75829D1219117CCD0F834E911F8D1B37",3.54102564102564,7,"Mechanical Engineering","M","White","ESCA","MAC1105C","A","14","3.72142857142857","Retained"
"652","7BB9CBC1F6FC3758A50E4D33BEF6FCEDF19FBD36",3.16071428571429,4,"Electrical Engineering","M","White","SANT","MAC2312","NF","12","2.34166666666667","Retained"
"653","7C30471513CD1F6CF2A6B32CCA20BE0E77D21A95",2.644,0,"Mechanical Engineering","M","White","LEON","MAC1147","W","7","2.88571428571429","Retained"
"654","7C4017451039051B88EAC4088F3B3277CD35F5B9",3.9775,18,"Marine Biology","M","White","DUVA","MAC1147","A","15","4","Retained"
"655","7D7D530BCB0463894826A9F0B19DCB435A06F8E8",3.01578947368421,0,"Cybersecurity","M","Not Reported","NFLA","MAC1105C","B","13","2.86153846153846","Retained"
"656","7DC927D1D09435ED67976D257E54DE7009269ECC",2.39545454545455,0,"Computer Science","M","White","ESCA","MAC1147","C","13","2.43846153846154","Retained"
"657","7E006811698D028D34B52C59B8CE92EEAB4F9CB1",2.86153846153846,6,"Marine Biology","F","White","NFLA","MAC1105C","B-","15","2.72","Retained"
"658","7E9C0B3326065148E04A44794519F98099015CB6",3.73,6,"Biomedical Sciences","F","Two or More","SANT","MAC1105C","A","12","3.575","Retained"
"659","7F7258E90C154B878D4D6A7382A24A673D609601",3.18333333333333,12,"Mechanical Engineering","M","White","SANT","MAC1147","B","12","3.18333333333333","Retained"
"660","7F861D05073FFDB6DA174673D340DC24561239D1",3.27,23,"Physics","M","Two or More","NFLA","MAC2312","B+","15","3.15333333333333","Retained"
"661","809E08A56B34501FFD5966F0850AA40D81ACF60E",3.62258064516129,45,"Environmental Management","F","White","CITR","NoAttempt","NoAttempt","14","3.59285714285714","Retained"
"662","80D1CB45992623E42E87580F44F8DB73242C8EA5",4,30,"Biomedical Sciences","F","White","SANT","NoAttempt","NoAttempt","15","4","Dropped"
"663","8131E95B799DE783A9EC24062901E04FC42DD8BA",3.94242424242424,20,"Biomedical Sciences","M","White","NFLA","MAC1147","A","15","3.87333333333333","Retained"
"664","813BAE1442099693E548A023E1C2E93D53D92B68",2.88888888888889,27,"Biomedical Sciences","F","Two or More","CLAY","MAC1147","B-","12","2.9","Retained"
"665","81AB487CB3404AFD9894C63E0079834509D91548",2.81481481481481,10,"Mechanical Engineering","M","White","OKAL","MAC2312","D","11","2.00909090909091","Retained"
"666","82A5AA0466F6BEBD9C4B2E93DD62692A2ED2FF99",2.55925925925926,3,"Marine Biology","F","Two or More","ESCA","MAC1147","C","15","2.88","Retained"
"667","82E6583E252918C703A48C1041F6412EF477AF50",3.50714285714286,8,"Marine Biology","F","White","NFLA","NoAttempt","NoAttempt","14","3.50714285714286","Dropped"
"668","833F53B8927283FB21DB3F5541B1545CFF99F9A5",3.49714285714286,12,"Cybersecurity","M","Hispanic","CLAY","MAC1147","A","16","3.7","Retained"
"669","839C28681F9545A58D026720DE070206C439875B",3.175,0,"Software Design & Development","M","White","PINE","NoAttempt","NoAttempt","12","3.175","Dropped"
"670","849FC73A5BA8400D31CA619151FFA4E8F0D637C8",2.68620689655172,6,"Biology","F","White","SANT","MAC1147","B-","12","2.56666666666667","Retained"
"671","84B84FA66975E190C0C3B7B28B08FFB09AFB0C75",3.0375,12,"Biomedical Sciences","F","Hispanic","VOLU","MAC1105C","B+","15","3.1","Retained"
"672","84CA2642A9008254C8AE8336ED16110284EFA928",3.73030303030303,0,"Computer Science","M","White","ESCA","MAC1105C","A","13","4","Retained"
"673","853C70B0041602EA7CC047A81F48873A32B1BCEA",3.40571428571429,10,"Marine Biology","F","White","NFLA","MAC1147","B","12","3.08333333333333","Retained"
"674","8543C22C88D1107C78E1AE1E589250950A612A43",2.39310344827586,29,"Electrical Engineering","M","White","ESCA","MAC2312","C","12","2.95","Retained"
"675","8778F02EBB2A7042F0F5AA27F13D5D37B6A5B118",1.97586206896552,0,"Software Design & Development","M","African American","ORAN","MAC1105C","D+","14","1.95","Retained"
"676","879553FA10BFE78A2D0DC58448168FE9570ED779",2.08095238095238,9,"Computer Engineering","M","White","NASS","MAC1147","C","15","2.11333333333333","Retained"
"677","880F1D273C5CCEBEE5505C2B2B1295EA94D70E6B",3.75625,30,"Cybersecurity","F","African American","ESCA","MAC2311","A","13","3.76923076923077","Retained"
"678","884DAD7A5AAD94BC64C442268780DA1662F0D080",3.91428571428571,13,"Biomedical Sciences","F","Asian","ESCA","NoAttempt","NoAttempt","13","4","Retained"
"679","889425B3C0ED6F89E3047814BC68836AEB1EDD06",2.86818181818182,0,"Electrical Engineering","M","Asian","ESCA","MAC1105C","B-","13","2.67692307692308","Retained"
"680","88DDF4D4BC37B98B887E2A64309A46282DB401C5",2.71428571428571,0,"Computer Engineering","M","Hispanic","PASC","MAC1147","B+","14","2.71428571428571","Dropped"
"681","89A3324C976C60644145DCEBC6060B3C73D6470A",3.25,22,"Electrical Engineering","M","White","ESCA","MAC2312","B+","14","3.73571428571429","Retained"
"682","8AB97D84B8BF86D555A5DB2CD7F01D8C14180D6F",0.46,7,"Biomedical Sciences","F","White","PALM","MAC1147","W","11","0.481818181818182","Dropped"
