STU_ID,UWFGPA1stYear,Prior_Hours,StartMajor,ReStartMajor,Gender,Ethnicity,ReEthnicity,County,ReCounty,FirstMathCrs,ReFirstMathCrs,FirstMathCrsGrade,UWFHour1stTerm,UWFGPA1stTerm,Drop1stYear,GPA_HIGHSCHOOL
813BAE1442099693E548A023E1C2E93D53D92B68,2.888888889,27,Biomedical Sciences,Biomedical Sciences,F,Two or More,Two or More,CLAY,Others,MAC1147,MAC1147,B-,12,2.9,Retained,3.84
814A7C8E4DB1B9CCA0C0BC66A9F060044E2B6AFA,2.919047619,3,Natural Science,Natural Science,F,Two or More,Two or More,OKAL,OKAL,MAC1147,MAC1147,C,15,2.486666667,Retained,3.31
81AB487CB3404AFD9894C63E0079834509D91548,2.814814815,10,Mechanical Engineering,Mechanical Engineering,M,White,White,OKAL,OKAL,MAC2312,MAC2312,D,11,2.009090909,Retained,3.41
828640F9210DE26510F2FD08F3BB3DC79AB6C32B,2.925925926,0,Biomedical Sciences,Biomedical Sciences,M,Hispanic,Hispanic,BROW,Others,MAC1105C,MAC1105C,W,7,3.271428571,Retained,3.49
82A5AA0466F6BEBD9C4B2E93DD62692A2ED2FF99,2.559259259,3,Marine Biology,Marine Biology,F,Two or More,Two or More,ESCA,ESCA,MAC1147,MAC1147,C,15,2.88,Retained,3.67
82E3F494ADB50EFAA00CF7BD34BA9F953D4BB316,4,3,Mechanical Engineering,Mechanical Engineering,F,White,White,OKAL,OKAL,MAC1105C,MAC1105C,A,12,4,Retained,4.39
82E6583E252918C703A48C1041F6412EF477AF50,3.507142857,8,Marine Biology,Marine Biology,F,White,White,NFLA,NFLA,NoAttempt,NoAttempt,NoAttempt,14,3.507142857,Dropped,3.9
833F53B8927283FB21DB3F5541B1545CFF99F9A5,3.497142857,12,Cybersecurity,Cybersecurity,M,Hispanic,Hispanic,CLAY,Others,MAC1147,MAC1147,A,16,3.7,Retained,4.11
83870F94B1CAA64D2E045791512509D38D31973A,2.7875,3,Computer Science,Computer Science,M,White,White,ESCA,ESCA,NoAttempt,NoAttempt,NoAttempt,12,2.825,Retained,3.12
839C28681F9545A58D026720DE070206C439875B,3.175,0,Software Design & Development,Software Design & Development,M,White,White,PINE,Others,NoAttempt,NoAttempt,NoAttempt,12,3.175,Dropped,3.48
83FED2A2817CDB58FE3BEA5531526506BE268CB0,2.884615385,0,Cybersecurity,Cybersecurity,M,White,White,DUVA,DUVA,MAC1147,MAC1147,C-,17,2.929411765,Retained,2.8
844DD918584C3BA6EBB64455DACA67C4350C4A35,3.153125,61,Biomedical Sciences,Biomedical Sciences,F,White,White,OKAL,OKAL,MAC2311,MAC2311,W,9,3.244444444,Retained,3.42
849FC73A5BA8400D31CA619151FFA4E8F0D637C8,2.686206897,6,Biology,Biology,F,White,White,SANT,SANT,MAC1147,MAC1147,B-,12,2.566666667,Retained,3.71
84B84FA66975E190C0C3B7B28B08FFB09AFB0C75,3.0375,12,Biomedical Sciences,Biomedical Sciences,F,Hispanic,Hispanic,VOLU,Others,MAC1105C,MAC1105C,B+,15,3.1,Retained,4.23
84CA2642A9008254C8AE8336ED16110284EFA928,3.73030303,0,Computer Science,Computer Science,M,White,White,ESCA,ESCA,MAC1105C,MAC1105C,A,13,4,Retained,4.53
853C70B0041602EA7CC047A81F48873A32B1BCEA,3.405714286,10,Marine Biology,Marine Biology,F,White,White,NFLA,NFLA,MAC1147,MAC1147,B,12,3.083333333,Retained,4
8543C22C88D1107C78E1AE1E589250950A612A43,2.393103448,29,Electrical Engineering,Electrical Engineering,M,White,White,ESCA,ESCA,MAC2312,MAC2312,C,12,2.95,Retained,4.71
85A1D5364BC3171A9A25478D62739C4FED1015BE,3.066666667,0,Marine Biology,Marine Biology,M,White,White,ESCA,ESCA,MAC1147,MAC1147,C+,10,2.72,Retained,3.54
85C21AC337C1D726D262F8E6D1F2ED65F06196FD,3.236363636,27,Electrical Engineering,Electrical Engineering,M,Hispanic,Hispanic,SEMI,Others,MAC2313,Others,B+,12,3.3,Retained,3.89
862E787BBB77BF1A918ED1A93D7BBBFCB2398226,3.078125,3,Computer Information Systems,Others,M,Hispanic,Hispanic,SANT,SANT,MAC1147,MAC1147,C+,13,2.946153846,Retained,2.8
8713C05FC5F5394C31A97302881E88CAD6A489A4,2.667857143,0,Mechanical Engineering,Mechanical Engineering,M,White,White,ESCA,ESCA,MAC1147,MAC1147,A-,15,2.646666667,Retained,3.47
8778F02EBB2A7042F0F5AA27F13D5D37B6A5B118,1.975862069,0,Software Design & Development,Software Design & Development,M,African American,African American,ORAN,ORAN,MAC1105C,MAC1105C,D+,14,1.95,Retained,3.99
879553FA10BFE78A2D0DC58448168FE9570ED779,2.080952381,9,Computer Engineering,Computer Engineering,M,White,White,NASS,Others,MAC1147,MAC1147,C,15,2.113333333,Retained,3.24
880F1D273C5CCEBEE5505C2B2B1295EA94D70E6B,3.75625,30,Cybersecurity,Cybersecurity,F,African American,African American,ESCA,ESCA,MAC2311,MAC2311,A,13,3.769230769,Retained,4.71
884DAD7A5AAD94BC64C442268780DA1662F0D080,3.914285714,13,Biomedical Sciences,Biomedical Sciences,F,Asian,Asian,ESCA,ESCA,NoAttempt,NoAttempt,NoAttempt,13,4,Retained,4.66
889425B3C0ED6F89E3047814BC68836AEB1EDD06,2.868181818,0,Electrical Engineering,Electrical Engineering,M,Asian,Asian,ESCA,ESCA,MAC1105C,MAC1105C,B-,13,2.676923077,Retained,3.57
88C1A7790C7920B5B9F254225F3CDA298FEA029A,1.492857143,14,Computer Engineering,Computer Engineering,M,White,White,ESCA,ESCA,MAC2312,MAC2312,C,14,1.492857143,Dropped,3.53
88C3726723669B40A4810A1F4F15EC5136B546AC,3.2875,25,Biomedical Sciences,Biomedical Sciences,M,White,White,SANT,SANT,MAC1114,Others,A-,12,3.366666667,Retained,4.3
88D06DD581B5D2C3392999B5BC8ED18A5B3174B8,2.945454545,0,Cybersecurity,Cybersecurity,M,White,White,ESCA,ESCA,MAC1147,MAC1147,B,13,2.838461538,Retained,3.2
88DDF4D4BC37B98B887E2A64309A46282DB401C5,2.714285714,0,Computer Engineering,Computer Engineering,M,Hispanic,Hispanic,PASC,PASC,MAC1147,MAC1147,B+,14,2.714285714,Dropped,3.52
89618925A2096F36D76D972E738394BFDE6F1DAE,2.495833333,0,Environmental Management,Environmental Management,F,White,White,ESCA,ESCA,MAC1105C,MAC1105C,C,12,2.141666667,Retained,4.08
8966B34764E335E01F11F55B5BB2457633708DD7,2.79375,23,Chemistry,Chemistry,F,African American,African American,SANT,SANT,MAC1147,MAC1147,D+,12,2.35,Retained,4
89A3324C976C60644145DCEBC6060B3C73D6470A,3.25,22,Electrical Engineering,Electrical Engineering,M,White,White,ESCA,ESCA,MAC2312,MAC2312,B+,14,3.735714286,Retained,4.28
8AA41C68DEE321C8B7718CA3DA55679EFA7179F6,0.85,32,Electrical Engineering,Electrical Engineering,M,White,White,SANT,SANT,MAC1147,MAC1147,F,12,0.25,Dropped,3.57
8AB97D84B8BF86D555A5DB2CD7F01D8C14180D6F,0.46,7,Biomedical Sciences,Biomedical Sciences,F,White,White,PALM,Others,MAC1147,MAC1147,W,11,0.481818182,Dropped,3.37
8AD41FE8509E31E32E2EC875718C6ED10488941D,2.696969697,3,Computer Science,Computer Science,F,Two or More,Two or More,NFLA,NFLA,MAC1105C,MAC1105C,B,16,2.56875,Retained,3.26
8B111995422FAEF8CDEA4F72A5F0597182ED0EE4,3.94,28,Environmental Management,Environmental Management,M,White,White,FLAG,Others,MAC1140,MAC1140,A,13,4,Retained,5.06
8BAE7587ABF0B9BE3DB857BBB473D324FFF7FFA1,4,4,Biology,Biology,F,Hispanic,Hispanic,SANT,SANT,MAC2311,MAC2311,A,15,4,Dropped,3.56
8BD88B2DBF2A372F58ED9CA68E62730E48DD5621,4,57,Biomedical Sciences,Biomedical Sciences,M,Hispanic,Hispanic,ESCA,ESCA,NoAttempt,NoAttempt,NoAttempt,14,4,Retained,4.5
8BDCE11CFC2987B70E56FF23544448245E4AFD41,2.404,10,Information Technology,Information Technology,M,Asian,Asian,SANT,SANT,NoAttempt,NoAttempt,NoAttempt,13,2.084615385,Retained,3.37
8BE4A97D1B331795D786F60DF795CA9E0E29C2B8,2.204761905,89,Electrical Engineering,Electrical Engineering,M,White,White,OKAL,OKAL,NoAttempt,NoAttempt,NoAttempt,15,1.853333333,Retained,4.55
8BEE17DB06F33FC12C0CB510E918A52C439FE112,3.22195122,43,Biology,Biology,F,White,White,ST J,Others,NoAttempt,NoAttempt,NoAttempt,14,3.528571429,Retained,3.8
8C13B2202ACAC4AEC34C80472B078AAD088E0220,3.367857143,12,Biomedical Sciences,Biomedical Sciences,F,White,White,ESCA,ESCA,MAC2311,MAC2311,W,11,3,Retained,4.26
8C4510A7B5753AA44B6F18DBB11E015B2AC7B8A3,3.5,30,Electrical Engineering,Electrical Engineering,M,Hispanic,Hispanic,OKAL,OKAL,MAC1147,MAC1147,B,14,3.5,Retained,4.06
8C71DBF9F2A431A68AB60A9112D1B9813A7B867C,3.460869565,51,Computer Science,Computer Science,F,Hispanic,Hispanic,SANT,SANT,MAC2312,MAC2312,C+,13,3.176923077,Retained,4.48
8D143F7D169BD579EAC9E640D0777CF74D919A3A,2.902564103,21,Cybersecurity,Cybersecurity,M,White,White,ESCA,ESCA,MAC1147,MAC1147,A-,13,3.376923077,Retained,4.14
8D31BAC8DF91B85BB886987F3E881FFD3EEA6F04,2.974074074,19,Chemistry,Chemistry,M,Non-Resident Alien,Others,ESCA,ESCA,MAC1147,MAC1147,C+,12,2.858333333,Retained,3.2
8D9CFB56A4206A4501A47C0F574D72DC71AD5066,3.528571429,10,Electrical Engineering,Electrical Engineering,M,White,White,SANT,SANT,NoAttempt,NoAttempt,NoAttempt,13,3.861538462,Retained,4.2
8DA58F72B375C6DDFDA5C53986EAB812974AF847,3.75862069,18,Biomedical Sciences,Biomedical Sciences,F,White,White,OKAL,OKAL,MAC1147,MAC1147,A,14,3.785714286,Retained,4.25
8DA67AF346DE4CE0DCD8276FF9DF13BC24775E1A,2.403846154,0,Computer Science,Computer Science,M,Two or More,Two or More,SANT,SANT,NoAttempt,NoAttempt,NoAttempt,13,3.069230769,Dropped,3.59
8DDE94A1927550EA2D544FAC9F2CD0462E24DA8D,3.517142857,13,Biomedical Sciences,Biomedical Sciences,F,White,White,ESCA,ESCA,MAC1147,MAC1147,A,13,3.530769231,Retained,3.61
8E702A9C8E2E80438196AB5EFCBEDD96280CD02B,3.573333333,9,Biomedical Sciences,Biomedical Sciences,F,White,White,SANT,SANT,MAC1147,MAC1147,B+,12,3.258333333,Retained,4.15
8E7CD5D16A8D9FFC3DDA69A5702565EAE596B32C,3.885294118,21,Software Design & Development,Software Design & Development,M,White,White,OKAL,OKAL,MAC2312,MAC2312,A,16,3.8875,Retained,4.24
8EA6555B74DD9B2EEB4538A8EB28ED9F3A6B0631,3.841935484,0,Mechanical Engineering,Mechanical Engineering,M,Non-Resident Alien,Others,NUSA,Others,MAC1147,MAC1147,A,16,3.94375,Retained,3
8EF38C8896AFA243A33AA4B7CDFBDAF9BD5A2378,3.272,3,Marine Biology,Marine Biology,M,White,White,NFLA,NFLA,MAC1147,MAC1147,A-,16,3.36875,Retained,3.88
8F1CEF4996E4C1FDF95B866E32E3E108237E22C1,2.55625,9,Mechanical Engineering,Mechanical Engineering,M,White,White,SANT,SANT,MAC1147,MAC1147,C,13,1.9,Retained,3.06
8F46131E435EE30DC216E60CA60B1B001A4FDCAB,3.9875,30,Environmental Management,Environmental Management,F,White,White,SANT,SANT,MAC1147,MAC1147,A,12,3.975,Retained,4.5
8F470B09846D2DB47D120EC8FFFD02DC9A88A48E,2.5,56,Biomedical Sciences,Biomedical Sciences,M,White,White,SANT,SANT,MAC1105,MAC1105,C,14,2.142857143,Retained,3.2
8F4EB7E4FA222EC2BC022477A6246EE55336AD2A,3.040740741,29,Software Engineering,Software Engineering,M,African American,African American,ORAN,ORAN,MAC2312,MAC2312,B,14,2.514285714,Retained,3.7
8F5E553CEEFB01E5DD6586503E8E30655ABCE21F,0,6,Mechanical Engineering,Mechanical Engineering,M,White,White,ESCA,ESCA,MAC1147,MAC1147,W,4,1.425,Dropped,2.61
8FD1EBF65B018B56FEBE31BD54011DED7BEC43F1,3.528571429,18,Biomedical Sciences,Biomedical Sciences,M,White,White,ESCA,ESCA,MAC1147,MAC1147,A,13,3.538461538,Retained,4.21
913BD7C75F041E5FBB38EF246445B111A5C47673,3.562857143,19,Physics,Physics,M,White,White,SANT,SANT,MAC1147,MAC1147,A,15,3.72,Retained,4.6
913C5D22BACA63A5BBCFD1DB6788B93628C8160F,2.657142857,0,Mechanical Engineering,Mechanical Engineering,M,African American,African American,ESCA,ESCA,MAC1147,MAC1147,B,12,3,Retained,3.81
9222DAAEA7816AC7C38B45FBE4E4B5D0E03F8BE8,1.75,3,Mechanical Engineering,Mechanical Engineering,M,African American,African American,SEMI,Others,NoAttempt,NoAttempt,NoAttempt,12,1.75,Dropped,2.38
9264B84585F795946D12DEC9D06EA36A452158A7,3.196551724,18,Computer Engineering,Computer Engineering,M,White,White,ESCA,ESCA,MAC1147,MAC1147,B,14,3.364285714,Retained,3.46
92F0249E69B16698AD345FE64897D43F8BE5940C,3.683870968,10,Biomedical Sciences,Biomedical Sciences,M,White,White,ESCA,ESCA,NoAttempt,NoAttempt,NoAttempt,13,3.769230769,Retained,4.48
92FC525C045FDDEECF3724378C89F4C8848E99C8,3.118518519,0,Marine Biology,Marine Biology,M,White,White,NFLA,NFLA,MAC1147,MAC1147,B,12,3.158333333,Retained,3.1
932181B0F87DBB58617BB6F0E80593C1222F2E70,2.692592593,0,Biomedical Sciences,Biomedical Sciences,F,African American,African American,PALM,Others,MAC1147,MAC1147,W,10,2.4,Retained,3.67
9390313471E85FBD2309C8B328EEA81E1BF49461,0,22,Marine Biology,Marine Biology,F,White,White,NFLA,NFLA,MAC1105C,MAC1105C,A,14,3.85,Dropped,4.1
939FED67452A680DFE76DE9098CB6769F44BC91B,2.687096774,0,Cybersecurity,Cybersecurity,M,White,White,SARA,Others,MAC1105C,MAC1105C,D+,13,2.476923077,Retained,3.22
93A4B6FDC3F8914993770810A261DB4C88990ED6,3.63125,12,Natural Science,Natural Science,F,White,White,COLL,Others,MAC1147,MAC1147,B+,13,2.469230769,Retained,3.74
93CDDE279036934BD447D3DD6685ED4F7EC4D625,3.205882353,0,Environmental Management,Environmental Management,M,African American,African American,ESCA,ESCA,MAC1105C,MAC1105C,B+,14,3.171428571,Retained,3.63
942637AA16EA27552B773671DE360B77ED8D4613,0,0,Computer Information Systems,Others,F,White,White,ESCA,ESCA,MAC1105C,MAC1105C,D+,4,1.3,Dropped,2.03
94971DC813C4B089E36416844231CF9B59D718C9,3.116666667,21,Mathematics,Mathematics,M,Hispanic,Hispanic,SANT,SANT,MAC2311,MAC2311,A,10,3.4,Retained,4.19
9551F633AEDEC65FC08156A684EC1805FF200128,0,14,Cybersecurity,Cybersecurity,M,White,White,ESCA,ESCA,MAC1105C,MAC1105C,F,15,2.22,Dropped,3.48
956F7B54EB6C148C81FCA9EEFE23D0C52466C83D,3.376470588,12,Engineering,Engineering,M,Hispanic,Hispanic,CLAY,Others,MAC1147,MAC1147,B,14,3.2,Retained,3.91
9589049D207DB842343341C0B05489C8226E5547,2,0,Cybersecurity,Cybersecurity,M,White,White,SANT,SANT,MAC1105C,MAC1105C,W,1,2,Dropped,3.21
959BC3D76E83427C2656308B0930DBDBF6C837F6,3.383333333,25,Mechanical Engineering,Mechanical Engineering,M,White,White,ALAC,Others,MAC2312,MAC2312,F,14,2.228571429,Retained,4.24
95D91A0580FAA03421CD9DD7BCF35EB99FAA8D9B,2.777419355,0,Computer Engineering,Computer Engineering,M,Two or More,Two or More,SANT,SANT,MAC2311,MAC2311,A,14,3.571428571,Retained,4.15
95E5781DB285955829247AC3AE5D8D7F73B82026,4,0,Biomedical Sciences,Biomedical Sciences,M,African American,African American,ESCA,ESCA,MAC1105C,MAC1105C,A,15,4,Retained,3.49
961EABD8240C812214CED655EA540591631B2365,3.522580645,53,Biology,Biology,F,White,White,SANT,SANT,NoAttempt,NoAttempt,NoAttempt,11,3.536363636,Retained,4.4
9658327CA1315A7E20851177F236373D733FFE91,3.38,3,Marine Biology,Marine Biology,F,White,White,BAY,BAY,MAC1105C,MAC1105C,B+,13,2.792307692,Retained,3.88
96D15088C91138D6AB2E61C55772E9638CCA4AF2,2.552173913,35,Computer Science,Computer Science,M,White,White,SANT,SANT,NoAttempt,NoAttempt,NoAttempt,13,2.615384615,Retained,4.18
96FDEF24AF56C1D52C3E408FE99C8C8DFBC50E60,3.071052632,12,Environmental Management,Environmental Management,M,White,White,ESCA,ESCA,NoAttempt,NoAttempt,NoAttempt,14,2.407142857,Retained,3.77
9730324DA62F4B177CCE7ABD00483AD2E1A35414,3.828571429,4,Mechanical Engineering,Mechanical Engineering,M,Asian,Asian,ESCA,ESCA,MAC2311,MAC2311,A,15,3.86,Retained,4.8
977672570C2C0B9E623111607F6603446D20500E,2.992857143,12,Biology,Biology,M,Not Reported,Not Reported,SANT,SANT,MAC1147,MAC1147,C+,14,2.964285714,Retained,4.42
9795FFE4A232C1740FC912B1514DF886FF9AD878,3.37,0,Biomedical Sciences,Biomedical Sciences,M,White,White,OKAL,OKAL,MAC1105C,MAC1105C,B+,12,3.175,Retained,3.44
97B905D7941C8DC62D14F8E7AADA58F89E0D5142,3.46,3,Marine Biology,Marine Biology,F,White,White,PINE,Others,MAC1105C,MAC1105C,A,15,3.64,Retained,4.07
97C72C979F978ABB1688B37C74D97541681EFC7C,2.677419355,19,Biology,Biology,M,Hispanic,Hispanic,DUVA,DUVA,NoAttempt,NoAttempt,NoAttempt,14,2.292857143,Retained,2.79
97FFB7D29942ADE600C1315B0ED10AFF7E5A570E,3.613333333,15,Mechanical Engineering,Mechanical Engineering,M,White,White,GULF,Others,MAC1147,MAC1147,A,15,3.613333333,Dropped,3.62
983A7ECD43548E0F00114F9579C319D1AEA5963D,0.6,3,Biology,Biology,M,Two or More,Two or More,OKAL,OKAL,MAC1147,MAC1147,F,10,0.6,Dropped,3.32
9846154EBF84698E096E878489854A0B443C2CB4,2.926666667,18,Biomedical Sciences,Biomedical Sciences,F,White,White,POLK,Others,MAC1105C,MAC1105C,B+,14,3.157142857,Retained,4.04
98895292EB14EF6F03E122A2B2B54875CCDA8798,4,21,Mechanical Engineering,Mechanical Engineering,F,White,White,OKAL,OKAL,MAC1147,MAC1147,A,12,4,Retained,4.32
989A5C31208DBB504651541B57334913630FD269,3.511428571,25,Natural Science,Natural Science,F,White,White,ST J,Others,MAC1147,MAC1147,D,14,3.057142857,Retained,4.04
98CC1291B457A23634C53DF99007EBDC7EA6C916,3.54,0,Marine Biology,Marine Biology,F,African American,African American,OKAL,OKAL,MAC1147,MAC1147,A,14,3.564285714,Retained,3.83
98DAEF9E0DECC45990B3581CC18A5A77A6CA2106,3.2,21,Cybersecurity,Cybersecurity,M,White,White,SANT,SANT,MAC2312,MAC2312,B-,13,2.815384615,Retained,3.99
99B1C484EE8791282FF2C4DE2B0168F9AC05C338,3.177777778,28,Computer Science,Computer Science,F,White,White,ESCA,ESCA,MAC2312,MAC2312,A-,11,3.345454545,Retained,4.53
9A0C5595C7687FB2CB89350BAB85CDA4169FB5A7,1.481481481,0,Biomedical Sciences,Biomedical Sciences,M,Hispanic,Hispanic,OKAL,OKAL,MAC1147,MAC1147,C-,15,2.06,Retained,3.77
9A729977966C774993C16A7282843BD2DC3120A6,3.346153846,0,Biomedical Sciences,Biomedical Sciences,F,White,White,NFLA,NFLA,MAC1105C,MAC1105C,B,14,3,Retained,3
9A8E68DB92A3EBCD8ABAF76907484CB6AFCBF04C,3.376923077,15,Biology,Biology,F,Hispanic,Hispanic,PASC,PASC,MAC1105C,MAC1105C,A,13,3.230769231,Retained,4.17
9AAE0A3463C5E0BBDB436E9B8518CD03E742A933,2.883870968,6,Environmental Management,Environmental Management,M,White,White,ESCA,ESCA,NoAttempt,NoAttempt,NoAttempt,14,3.071428571,Retained,3.91
9AB71AF2D394EE4C627679B63FF0FE428E7CF0B0,1.736842105,8,Electrical Engineering,Electrical Engineering,M,White,White,NFLA,NFLA,MAC1147,MAC1147,C,12,1.916666667,Retained,2.5
9AF7F9B8A9F1138AA005D9DA945A01B6A3C93A6C,1.171428571,18,Biomedical Sciences,Biomedical Sciences,M,Two or More,Two or More,BAY,BAY,MAC1147,MAC1147,D+,7,1.171428571,Dropped,3.04
9B89F5BA8243FDD3859A2D5FADB85E6BABDEF81A,3.575,6,Mechanical Engineering,Mechanical Engineering,M,White,White,SANT,SANT,MAC1147,MAC1147,A,12,3.575,Dropped,3.41
9B99B67D30667CBB839132E66E65ACE0F2FD46E1,3.309677419,9,Biomedical Sciences,Biomedical Sciences,F,Asian,Asian,ESCA,ESCA,MAC1147,MAC1147,B+,12,3.108333333,Retained,4.6
9BC6EBD29318884A3B01918503C5D016C3BC1181,2.79,12,Chemistry,Chemistry,M,White,White,HILL,HILL,MAC1147,MAC1147,D,14,1.921428571,Retained,4.18
9BCC00A4D2A787B72714BBC0FD0292D56AD4CC87,3.195061728,51,Biomedical Sciences,Biomedical Sciences,F,White,White,ESCA,ESCA,NoAttempt,NoAttempt,NoAttempt,12,2.575,Retained,4.7
9C8E9ED443B0E6D8161DB85FF83EC0BF7519671E,3.875,0,Biology,Biology,F,White,White,ESCA,ESCA,MAC1147,MAC1147,A,13,3.930769231,Retained,3.02
9C9E377841D828043B521B8547E6A468F21F4531,3.81,15,Environmental Management,Environmental Management,F,White,White,ESCA,ESCA,NoAttempt,NoAttempt,NoAttempt,14,3.871428571,Retained,4.45
9D5B0AB82E6ADEDF5A299646DC1C206EA01E59D2,3.306060606,33,Biomedical Sciences,Biomedical Sciences,F,Asian,Asian,ESCA,ESCA,MAC1147,MAC1147,B,15,3.066666667,Retained,4.21
9DCB4B4D79BBEA8527964710F6BB8C925C896051,3.32,15,Mechanical Engineering,Mechanical Engineering,M,White,White,BAY,BAY,MAC2311,MAC2311,D,14,2.657142857,Dropped,3.52
9DFB96F5F74E555A2754C4A9422F8DB558AF8682,2.307692308,0,Biology,Biology,M,African American,African American,ESCA,ESCA,NoAttempt,NoAttempt,NoAttempt,13,2.307692308,Dropped,3.36
9E286E05E9D10F23CCCB51FE927412011129BC0A,2.235714286,0,Marine Biology,Marine Biology,M,African American,African American,LEE,Others,MAC1105C,MAC1105C,F,11,1.009090909,Dropped,3.25
9E569FAA770981D47E8EA6AFF8ACEC5C0B6096F6,3.785714286,32,Mechanical Engineering,Mechanical Engineering,M,White,White,ESCA,ESCA,MAC2311,MAC2311,A,14,4,Retained,5.02
9EA8880E425E70453660359BCF263EA8984C230F,3.022222222,15,Biology,Biology,F,White,White,ESCA,ESCA,MAC1147,MAC1147,B,15,3.28,Retained,3.79
9EBC66A24AFC91241CDC694CCA8D04D383D1C670,2.655555556,9,Marine Biology,Marine Biology,M,Asian,Asian,SARA,Others,MAC1147,MAC1147,W,4,3.275,Retained,3.6
9EFC1B41946F207DFF473EC782DC36D2AA5949BB,2.908333333,28,Biomedical Sciences,Biomedical Sciences,F,White,White,SANT,SANT,MAC1147,MAC1147,B-,12,2.908333333,Retained,4.47
9F39CFB1F65BF99AFE2A372714B6019395B19729,1.633333333,5,Electrical Engineering,Electrical Engineering,M,Hispanic,Hispanic,SANT,SANT,MAC1147,MAC1147,C-,12,0.816666667,Dropped,3.11
9F6C9B0CF971C9EC9C2A7CF7FFD065874A430447,3.443243243,28,Cybersecurity,Cybersecurity,M,Hispanic,Hispanic,SANT,SANT,NoAttempt,NoAttempt,NoAttempt,14,3.078571429,Retained,4.17
9FAE811A3D6BDD0AB0099EFA0A34F92ED69321BB,3.591666667,24,Biomedical Sciences,Biomedical Sciences,F,White,White,ESCA,ESCA,MAC1105C,MAC1105C,B+,15,3.226666667,Retained,4.17
9FF2D71391A10999FBC6786708B4EB417B67B219,3.967857143,9,Mechanical Engineering,Mechanical Engineering,M,White,White,ESCA,ESCA,MAC1147,MAC1147,A,13,3.930769231,Retained,4.36
A0527DB111CCFFF801A949413BC0B424D7E45898,2.592857143,9,Computer Engineering,Computer Engineering,M,Hispanic,Hispanic,ESCA,ESCA,MAC1147,MAC1147,B-,14,3.05,Retained,3.8
A0592E02AED4B119185A4A27195864771700ED53,3.352,6,Computer Engineering,Computer Engineering,M,Asian,Asian,ESCA,ESCA,MAC1105C,MAC1105C,B+,13,3.392307692,Retained,4.14
A08EECF9E64A95F912F667BA8BB82412FA5F6B3F,1.5,0,Mechanical Engineering,Mechanical Engineering,M,Hispanic,Hispanic,SANT,SANT,MAC1147,MAC1147,D,8,1.5,Dropped,3.3
A0C550697C1E61AF04994CD70B23A835699DADEC,1.181818182,79,Cybersecurity,Cybersecurity,F,White,White,OKAL,OKAL,MAC2311,MAC2311,C,13,2,Retained,3.74
A0C6442516DBFE02B1841715374AAD5FE1C07712,3.7,7,Chemistry,Chemistry,F,Hispanic,Hispanic,PASC,PASC,MAC1105C,MAC1105C,B,14,2,Dropped,3.44
A0CB54111A6FF52757BB49BC4DDA416EF5ECB786,2.233333333,14,Mechanical Engineering,Mechanical Engineering,M,White,White,PINE,Others,MAC1147,MAC1147,F,13,1.546153846,Dropped,3.2
A0D25F0C8A30FE53921EE2483874341439C0FD81,2.956,9,Mechanical Engineering,Mechanical Engineering,M,White,White,ESCA,ESCA,MAC1147,MAC1147,B-,14,2.771428571,Retained,3.65
A0F287DDFF0E7379B5AEB50EB7C6110E08FE3D57,3.786486486,39,Mechanical Engineering,Mechanical Engineering,F,Asian,Asian,ESCA,ESCA,MAC2311,MAC2311,A,15,3.94,Retained,4.54
A16DC99F8BCD9CB393F3AC398DBB6B758ACF6A1A,3.884615385,29,Physics,Physics,M,White,White,OKAL,OKAL,MAC2312,MAC2312,A-,12,3.825,Dropped,4.59
A187F82BB0573798FA26267DD4FBE9E921C88D03,1.627272727,4,Cybersecurity,Cybersecurity,M,Hispanic,Hispanic,FLAG,Others,MAC1105C,MAC1105C,W,6,0.5,Dropped,2.81
A1C62AD4B6AF8FFCA9CAB35696BB89B9BC64283E,3.159259259,77,Biomedical Sciences,Biomedical Sciences,F,White,White,OKAL,OKAL,MAC1114,Others,B-,14,3.107142857,Retained,4.38
A1D967FD56026DB3D433999D488C5DDA6B407F90,2.128571429,12,Mechanical Engineering,Mechanical Engineering,M,Not Reported,Not Reported,SANT,SANT,MAC2311,MAC2311,NF,14,2.128571429,Dropped,3.46
A1F7F2891FEAD6E1F4FB7FB3383D74FACA9988A5,3.571428571,44,Environmental Management,Environmental Management,F,White,White,CLAY,Others,MAC1140,MAC1140,B,14,3.421428571,Retained,4.03
A215BD0FC7BE6B38D8E06F5E4A8E87CAFB27C3BE,2.12,10,Marine Biology,Marine Biology,F,White,White,SARA,Others,MAC1147,MAC1147,C,11,1.927272727,Retained,3.39
A24B7C47A0EE997CD76956EF665A4A4D4A05BFD8,4,0,Computer Engineering,Computer Engineering,M,White,White,ESCA,ESCA,MAC1147,MAC1147,A,14,4,Retained,3.51
A25643D682DF71C3327C9C60EEC5E1A6D5BC8243,0,0,Marine Biology,Marine Biology,F,White,White,POLK,Others,MAC1105C,MAC1105C,F,7,0,Dropped,2.89
A2D9679F32797548788BD6BD7BC7F9B73C46015B,2.16,23,Biochemistry,Biochemistry,M,White,White,SANT,SANT,MAC2312,MAC2312,D+,14,1.828571429,Retained,3.18
A309E84A6089A1042A80CAF1F7053098FEF65A1C,2,4,Mechanical Engineering,Mechanical Engineering,M,Hispanic,Hispanic,DADE,Others,MAC1147,MAC1147,A,11,1.454545455,Dropped,2.83
